,Latitud,Longitud
1070,10.97536,-74.80746
1071,10.96598,-74.78989
1072,10.9765,-74.77764
1073,10.94772,-74.81072
1074,-10.86825,-37.09378
1075,10.96046,-74.83953
1076,10.97233,-74.77468
1077,18.92563,-99.18881
1078,10.95305,-74.79386
1079,10.83383,-74.76283
1080,10.94736,-74.82173
1081,10.98448,-74.83046
1082,10.96305,-74.82852
1083,-34.91782,-57.92157
1084,20.97403,-89.61046
1085,10.96071,-74.8073
1086,10.93178,-74.7993
1087,10.93645,-74.78004
1088,11.01343,-74.83163
1089,10.97226,-74.83776
1090,10.9448,-74.81436
1091,10.99923,-74.80437
1092,11.01015,-74.81511
1093,10.96427,-74.82672
1094,10.9913,-74.80678
1095,10.99014,-74.82792
1096,10.96221,-74.80741
1097,10.96221,-74.80741
1098,10.92713,-74.7917
1099,10.98006,-74.8208
1100,11.01733,-74.8191
1101,10.93231,-74.782
1102,10.99547,-74.80698
1103,10.97011,-74.79132
1104,10.95856,-74.82362
1105,7.89018,-72.52732
1106,10.96253,-74.7846
1107,10.9881,-74.8222
1108,10.93233,-74.78199
1109,39.52676,-0.48606
1110,11.0053,-74.79907
1111,10.97103,-74.82719
1112,10.92827,-74.79492
1113,10.94204,-74.79142
1114,10.93528,-74.81726
1115,19.13118,-96.12936
1116,10.98195,-74.83234
1117,10.97022,-74.79434
1118,10.94662,-74.8102
1119,10.93231,-74.782
1120,10.9943,-74.80977
1121,10.97135,-74.76462
1122,10.9765,-74.77764
