,fecha_accidente,a_o_accidente,mes_accidente,dia_accidente,hora_accidente,gravedad_accidente,clase_accidente,sitio_exacto_accidente,cant_heridos_en_sitio_accidente,cantidad_accidentes,cant_muertos_en_sitio_accidente,Unnamed: 0,Latitud,Longitud
1396,2023-07-28,2023,7,fri,1900-01-01 18:30:00,con heridos,choque,carrera 22 con calle 51,2,1,,1396,10.96712,-74.79638
1397,2023-07-28,2023,7,fri,1900-01-01 06:50:00,con heridos,choque,avenida circunvalar con calle 15 sur,1,1,,1397,10.93228,-74.78201
1398,2023-07-28,2023,7,fri,1900-01-01 10:15:00,con heridos,choque,calle 80 con carrera 43b,2,1,,1398,10.99712,-74.81545
1399,2023-08-28,2023,8,mon,1900-01-01 17:55:00,con heridos,choque,calle 106 con carrera 52,1,1,,1399,11.01343,-74.83163
1400,2023-08-28,2023,8,mon,1900-01-01 09:00:00,con heridos,choque,carrera 15 sur calle 80,1,1,,1400,10.96221,-74.80741
1401,2023-08-28,2023,8,mon,1900-01-01 22:30:00,con heridos,choque,carrera 51b con calle 80,10,1,,1401,11.00389,-74.81273
1402,2023-09-28,2023,9,thu,1900-01-01 06:30:00,con heridos,choque,carrera 15 con calle 27a,1,1,,1402,10.96221,-74.80741
1403,2023-09-28,2023,9,thu,1900-01-01 19:10:00,con heridos,choque,calle 84b con carrera 40a,23,1,,1403,10.98599,-74.83258
1404,2023-10-28,2023,10,sat,1900-01-01 14:00:00,con heridos,choque,carrera 30 con calle 42,1,1,,1404,10.97636,-74.77736
1405,2023-10-28,2023,10,sat,1900-01-01 15:20:00,con heridos,atropello,calle 30 carrera 1,1,1,,1405,10.97636,-74.77736
1406,2023-10-28,2023,10,sat,1900-01-01 18:30:00,con heridos,choque,calle 85 carrera 21,2,1,,1406,10.97103,-74.82719
1407,2023-10-28,2023,10,sat,1900-01-01 19:20:00,con heridos,choque,calle 76 carrera 38a,2,1,,1407,10.9874,-74.81591
1408,2023-01-29,2023,1,sun,1900-01-01 13:20:00,con heridos,choque,via cordialidad kilometro 15 +600 barranquilla - galapa,1,1,,1408,11.00696,-74.79015
1409,2023-01-29,2023,1,sun,1900-01-01 14:50:00,con heridos,choque,calle 85 carrera 57,2,1,,1409,11.01015,-74.81511
1410,2023-01-29,2023,1,sun,1900-01-01 09:10:00,con heridos,choque,calle 98 carrera 57,2,1,,1410,11.01638,-74.8248
1411,2023-03-29,2023,3,wed,1900-01-01 06:45:00,con heridos,atropello,calle 45b carrera 5b,2,1,,1411,10.93979,-74.8003
1412,2023-03-29,2023,3,wed,1900-01-01 09:20:00,con heridos,choque,carrera 50 calle entre 76 y 79,1,1,,1412,11.00044,-74.80817
1413,2023-03-29,2023,3,wed,1900-01-01 12:40:00,con heridos,choque,calle 14 carrera 43,2,1,,1413,10.98951,-74.80312
1414,2023-04-29,2023,4,sat,1900-01-01 15:30:00,con heridos,choque,calle 64b carrera 20b,1,1,,1414,10.96826,-74.80749
1415,2023-04-29,2023,4,sat,1900-01-01 16:30:00,con heridos,choque,carrera 38 con calle 69c,3,1,,1415,10.97634,-74.7769
1416,2023-04-29,2023,4,sat,1900-01-01 05:30:00,con heridos,choque,cra 15 sur  por calle 104,1,1,,1416,10.96221,-74.80741
1417,2023-04-29,2023,4,sat,1900-01-01 06:20:00,con heridos,choque,av. circunvalar cra 14 sur,1,1,,1417,10.97085,-74.83623
1418,2023-04-29,2023,4,sat,1900-01-01 06:30:00,con heridos,choque,av. cordialidad calle 45b,2,1,,1418,10.95312,-74.7979
1419,2023-04-29,2023,4,sat,1900-01-01 07:25:00,con heridos,choque,calle 17 carrera 26,1,1,,1419,10.96354,-74.77514
1420,2023-04-29,2023,4,sat,1900-01-01 20:10:00,con heridos,choque,carrera 7 con calle 76,2,1,,1420,10.92708,-74.82053
1421,2023-05-29,2023,5,mon,1900-01-01 07:00:00,con heridos,choque,carrera 59b calle 58,2,1,,1421,10.99607,-74.79134
1422,2023-05-29,2023,5,mon,1900-01-01 20:10:00,con heridos,choque,calle 113 carrera 38,1,1,,1422,10.98229,-74.83764
1423,2023-05-29,2023,5,mon,1900-01-01 21:00:00,con heridos,choque,calle 17 con carrera 17b,5,1,,1423,10.95605,-74.77413
1424,2023-06-29,2023,6,thu,1900-01-01 06:00:00,con heridos,choque,calle 17 carrera 17b,1,1,,1424,10.95605,-74.77413
1425,2023-06-29,2023,6,thu,1900-01-01 08:00:00,con heridos,choque,carrera 76 calle 85,1,1,,1425,11.02264,-74.80809
1426,2023-07-29,2023,7,sat,1900-01-01 16:40:00,con heridos,choque,carrera 43 calle 65,1,1,,1426,10.9876,-74.79977
1427,2023-07-29,2023,7,sat,1900-01-01 05:20:00,con heridos,choque,calle 30 carrera 4,1,1,,1427,10.93968,-74.78276
1428,2023-07-29,2023,7,sat,1900-01-01 09:50:00,con heridos,choque,calle 45 carrera 41,1,1,,1428,10.98141,-74.78654
1429,2023-07-29,2023,7,sat,1900-01-01 22:50:00,con heridos,choque,carrera 41b calle 84,2,1,,1429,10.97264,-74.82546
1430,2023-07-29,2023,7,sat,1900-01-01 11:45:00,con heridos,choque,calle 60 carrera 18,1,1,,1430,10.96441,-74.80437
1431,2023-08-29,2023,8,tue,1900-01-01 09:08:00,con heridos,choque,calle 86 con carrera 52,1,1,,1431,11.01343,-74.83163
1432,2023-08-29,2023,8,tue,1900-01-01 21:10:00,con heridos,choque,calle 58 carrera 66b,3,1,,1432,11.00044,-74.78852
1433,2023-08-29,2023,8,tue,1900-01-01 09:25:00,con heridos,choque,calle 51 cra 33,1,1,,1433,10.97652,-74.79249
1434,2023-08-29,2023,8,tue,1900-01-01 11:50:00,con heridos,choque,via 40 calle 58,1,1,,1434,11.00449,-74.78754
1435,2023-08-29,2023,8,tue,1900-01-01 12:40:00,con heridos,choque,carrera 1 con calle 46,2,1,,1435,10.93034,-74.80255
1436,2023-09-29,2023,9,fri,1900-01-01 01:50:00,con muertos,choque,calle 110 con carrera 6 - 335,0,1,1,1436,10.94429,-74.80727
1437,2023-09-29,2023,9,fri,1900-01-01 06:30:00,con heridos,choque,carrera 57 calle 96,1,1,,1437,11.01565,-74.82288
1438,2023-09-29,2023,9,fri,1900-01-01 08:30:00,con heridos,choque,carrera 49 c con calle 91,1,1,,1438,11.01353,-74.82063
1439,2023-09-29,2023,9,fri,1900-01-01 10:30:00,con heridos,choque,calle 66 carrera 49,1,1,,1439,10.99401,-74.79909
1440,2023-09-29,2023,9,fri,1900-01-01 23:50:00,con heridos,choque,calle 85 con cra 57,2,1,,1440,10.92945,-74.7949
1441,2023-10-29,2023,10,sun,1900-01-01 13:15:00,con heridos,choque,via 40 carrera 51,2,1,,1441,10.99066,-74.77966
1442,2023-10-29,2023,10,sun,1900-01-01 14:45:00,con heridos,atropello,calle 53 carrera 9d,1,1,,1442,10.95236,-74.80708
1443,2023-10-29,2023,10,sun,1900-01-01 23:15:00,con heridos,choque,via 40 # 85 - 1560,2,1,,1443,-19.84099,-43.91038
1444,2023-01-30,2023,1,mon,1900-01-01 13:30:00,con heridos,choque,calle 68 carrera 31,3,1,,1444,10.97962,-74.80517
1445,2023-01-30,2023,1,mon,1900-01-01 15:10:00,con heridos,choque,via 40 carrera 51,1,1,,1445,10.99066,-74.77966
1446,2023-01-30,2023,1,mon,1900-01-01 17:30:00,con heridos,choque,calle 110 cra 6,1,1,,1446,10.94429,-74.80727
1447,2023-01-30,2023,1,mon,1900-01-01 08:10:00,con heridos,choque,carrera 42 calle 65b,2,1,,1447,10.98703,-74.80061
1448,2023-01-30,2023,1,mon,1900-01-01 10:50:00,con heridos,choque,carrera 6 calle 72,1,1,,1448,10.94755,-74.81652
1449,2023-01-30,2023,1,mon,1900-01-01 12:00:00,con heridos,choque,calle 37  con carrera 22,1,1,,1449,10.96217,-74.78716
1450,2023-03-30,2023,3,thu,1900-01-01 13:45:00,con heridos,choque,calle 75 carrera 72,1,1,,1450,11.01103,-74.79444
1451,2023-03-30,2023,3,thu,1900-01-01 16:00:00,con heridos,choque,calle 52 con carrera 65,1,1,,1451,11.01343,-74.83163
1452,2023-03-30,2023,3,thu,1900-01-01 17:45:00,con heridos,choque,carrera 68 calle 26b,1,1,,1452,10.97536,-74.80746
1453,2023-03-30,2023,3,thu,1900-01-01 06:10:00,con heridos,choque,carrera 24 calle 42,2,1,,1453,10.96598,-74.78989
1454,2023-03-30,2023,3,thu,1900-01-01 07:30:00,con heridos,choque,carrera 40 con calle 38,1,1,,1454,10.9765,-74.77764
1455,2023-03-30,2023,3,thu,1900-01-01 08:10:00,con heridos,choque,carrera 6 con calle 110,2,1,,1455,10.94429,-74.80727
1456,2023-03-30,2023,3,thu,1900-01-01 08:10:00,con heridos,choque,via 40 # 85-999,2,1,,1456,-19.84099,-43.91038
1457,2023-03-30,2023,3,thu,1900-01-01 20:15:00,con heridos,atropello,carrera 24 entre calle 10 y 11,2,1,,1457,10.96055,-74.83955
1458,2023-03-30,2023,3,thu,1900-01-01 20:30:00,con heridos,atropello,calle 17 carrera 35,2,1,,1458,10.97264,-74.77475
1459,2023-03-30,2023,3,thu,1900-01-01 10:05:00,con heridos,choque,calle 42 # 22 - 121,1,1,,1459,18.92563,-99.18881
1460,2023-03-30,2023,3,thu,1900-01-01 23:15:00,con heridos,choque,calle 40 con carrera 14,4,1,,1460,10.95305,-74.79386
1461,2023-04-30,2023,4,sun,1900-01-01 04:30:00,con heridos,choque,av. circunvalar con 15 sur,1,1,,1461,10.83383,-74.76283
1462,2023-04-30,2023,4,sun,1900-01-01 05:20:00,con heridos,atropello,calle 76 carrera 6e,3,1,,1462,10.94736,-74.82173
1463,2023-04-30,2023,4,sun,1900-01-01 17:30:00,con heridos,otro,cra 38 calle 84,2,1,,1463,10.98448,-74.83046
1464,2023-04-30,2023,4,sun,1900-01-01 20:00:00,con heridos,atropello,calle 94 carrera 12a,2,1,,1464,10.96305,-74.82852
1465,2023-04-30,2023,4,sun,1900-01-01 21:00:00,con heridos,choque,calle 68 # 4a sur - 45,3,1,,1465,-34.91782,-57.92157
1466,2023-05-30,2023,5,tue,1900-01-01 06:55:00,con heridos,caida ocupante,calle 47 # 41 - 103,1,1,,1466,18.87298,-96.92417
1467,2023-05-30,2023,5,tue,1900-01-01 07:30:00,con heridos,choque,carrera 14 calle 61,1,1,,1467,10.96071,-74.8073
1468,2023-06-30,2023,6,fri,1900-01-01 14:25:00,con heridos,choque,calle 45 cra 1e,1,1,,1468,10.93178,-74.7993
1469,2023-06-30,2023,6,fri,1900-01-01 20:50:00,con muertos,choque,calle 19 con carrera 1e,0,1,1,1469,10.93645,-74.78004
1470,2023-07-30,2023,7,sun,1900-01-01 02:00:00,con heridos,otro,calle 87 cra 52,1,1,,1470,11.01343,-74.83163
1471,2023-07-30,2023,7,sun,1900-01-01 15:30:00,con heridos,choque,calle 112 e con carrera 26,2,1,,1471,10.97226,-74.83776
1472,2023-07-30,2023,7,sun,1900-01-01 17:00:00,con heridos,choque,carrera 4 calle 37 c,1,1,,1472,10.93825,-74.79535
1473,2023-07-30,2023,7,sun,1900-01-01 07:20:00,con heridos,choque,carrera 52 calle 74,1,1,,1473,10.99923,-74.80437
1474,2023-07-30,2023,7,sun,1900-01-01 19:30:00,con heridos,choque,carrera 57 calle 85,1,1,,1474,11.01015,-74.81511
1475,2023-07-30,2023,7,sun,1900-01-01 20:50:00,con heridos,choque,carrera 13 con calle 85a,4,1,,1475,10.96427,-74.82672
1476,2023-08-30,2023,8,wed,1900-01-01 17:20:00,con heridos,choque,calle 112 con cra 43 y 43b,1,1,,1476,10.9913,-74.80678
1477,2023-08-30,2023,8,wed,1900-01-01 06:45:00,con heridos,choque,carrera 43 calle 45,1,1,,1477,10.98293,-74.78612
1478,2023-08-30,2023,8,wed,1900-01-01 21:30:00,con heridos,choque,calle 84b cra 41f,1,1,,1478,10.99014,-74.82792
1479,2023-08-30,2023,8,wed,1900-01-01 23:30:00,con heridos,choque,cra 15 sur calle 90b,1,1,,1479,10.96221,-74.80741
1480,2023-09-30,2023,9,sat,1900-01-01 06:00:00,con heridos,choque,avenida circunvalar calle 51b,1,1,,1480,10.93231,-74.782
1481,2023-09-30,2023,9,sat,1900-01-01 08:00:00,con heridos,choque,carrera 38 calle 69,1,1,,1481,10.98371,-74.80475
1482,2023-09-30,2023,9,sat,1900-01-01 20:30:00,con heridos,atropello,calle 49d carrera 15 sur,1,1,,1482,10.96221,-74.80741
1483,2023-10-30,2023,10,mon,1900-01-01 19:10:00,con heridos,atropello,calle 45 carrera 1b,2,1,,1483,10.93113,-74.79912
1484,2023-10-30,2023,10,mon,1900-01-01 08:00:00,con heridos,choque,carrera 41 calle 68,2,1,,1484,10.98663,-74.80315
1485,2023-10-30,2023,10,mon,1900-01-01 20:30:00,con heridos,choque,calle 110 carrera 36,2,1,,1485,10.98007,-74.83589
1486,2023-10-30,2023,10,mon,1900-01-01 09:05:00,con heridos,choque,calle 110 entre carrera 43 y 44,1,1,,1486,10.98273,-74.7852
1487,2023-01-31,2023,1,tue,1900-01-01 14:10:00,con heridos,otro,carrera 15 sur con calle 47,1,1,,1487,10.96221,-74.80741
1488,2023-01-31,2023,1,tue,1900-01-01 14:50:00,con heridos,choque,carrera 38 calle 54,1,1,,1488,10.92713,-74.7917
1489,2023-01-31,2023,1,tue,1900-01-01 16:30:00,con heridos,atropello,calle 81b carrera 27,2,1,,1489,10.98006,-74.8208
1490,2023-01-31,2023,1,tue,1900-01-01 06:50:00,con heridos,choque,calle 94 cra 64,1,1,,1490,11.01733,-74.8191
1491,2023-01-31,2023,1,tue,1900-01-01 19:50:00,con heridos,choque,avenida circunvalar calle 51,1,1,,1491,10.93231,-74.782
1492,2023-01-31,2023,1,tue,1900-01-01 11:40:00,con heridos,choque,carrera 46 entre calle 73 y 72,1,1,,1492,10.99547,-74.80698
1493,2023-01-31,2023,1,tue,1900-01-01 12:40:00,con heridos,choque,calle 47 cra 27,2,1,,1493,10.97011,-74.79132
1494,2023-03-31,2023,3,fri,1900-01-01 13:30:00,con heridos,choque,calle 110 carrera 9g,1,1,,1494,10.95856,-74.82362
1495,2023-03-31,2023,3,fri,1900-01-01 13:50:00,con heridos,choque,calle 110 con carrera 2 sur,4,1,,1495,7.89018,-72.52732
1496,2023-03-31,2023,3,fri,1900-01-01 13:50:00,con heridos,choque,calle 31 con carrera 23,2,1,,1496,10.96253,-74.7846
1497,2023-03-31,2023,3,fri,1900-01-01 14:00:00,con heridos,choque,calle 80b carrera 41d,2,1,,1497,10.9881,-74.8222
1498,2023-03-31,2023,3,fri,1900-01-01 17:45:00,con heridos,choque,avenida circunvalar con calle 73,2,1,,1498,10.93233,-74.78199
1499,2023-03-31,2023,3,fri,1900-01-01 07:25:00,con heridos,choque,calle 30 #10-134,1,1,,1499,39.52676,-0.48606
1500,2023-03-31,2023,3,fri,1900-01-01 09:00:00,con heridos,caida ocupante,carrera 60 con calle 75,1,1,,1500,11.0053,-74.79907
1501,2023-03-31,2023,3,fri,1900-01-01 21:30:00,con heridos,atropello,carrera 21 calle 85,2,1,,1501,10.97103,-74.82719
1502,2023-03-31,2023,3,fri,1900-01-01 22:00:00,con heridos,choque,carrera 38 calle 57,1,1,,1502,10.92827,-74.79492
1503,2023-03-31,2023,3,fri,1900-01-01 11:00:00,con heridos,volcamiento,calle 36b carrera 6b,1,1,,1503,10.94204,-74.79142
1504,2023-03-31,2023,3,fri,1900-01-01 11:30:00,con heridos,atropello,calle 66 con carrera 1f,2,1,,1504,10.93528,-74.81726
1505,2023-05-31,2023,5,wed,1900-01-01 21:00:00,con heridos,choque,carrera 15 # 23-89,1,1,,1505,19.13118,-96.12936
1506,2023-05-31,2023,5,wed,1900-01-01 09:40:00,con heridos,choque,calle 100 carrera 37,1,1,,1506,10.98195,-74.83234
1507,2023-05-31,2023,5,wed,1900-01-01 10:10:00,con heridos,choque,calle 50 carrera 26b,1,1,,1507,10.97022,-74.79434
1508,2023-05-31,2023,5,wed,1900-01-01 10:50:00,con heridos,atropello,cra 6 calle 110,1,1,,1508,10.94662,-74.8102
1509,2023-07-31,2023,7,mon,1900-01-01 17:50:00,con heridos,atropello,avenida circunvalar entre 34 y 45,1,1,,1509,10.93231,-74.782
1510,2023-07-31,2023,7,mon,1900-01-01 07:40:00,con heridos,atropello,carrera 44 con calle 75,1,1,,1510,10.9943,-74.80977
1511,2023-08-31,2023,8,thu,1900-01-01 14:20:00,con heridos,choque,calle 70 con carrera 39,3,1,,1511,10.98611,-74.80729
1512,2023-08-31,2023,8,thu,1900-01-01 02:30:00,con heridos,choque,calle 4 carrera 38,2,1,,1512,10.97135,-74.76462
1513,2023-08-31,2023,8,thu,1900-01-01 18:40:00,con heridos,atropello,carrera 9 entre calle 9a y 10,1,1,,1513,10.94841,-74.7829
1514,2023-08-31,2023,8,thu,1900-01-01 07:10:00,con heridos,choque,sin direccion,1,1,,1514,10.96104,-74.80096
1515,2023-08-31,2023,8,thu,1900-01-01 20:15:00,con heridos,choque,calle 72 entre carrera 66,1,1,,1515,11.00529,-74.79402
1516,2023-08-31,2023,8,thu,1900-01-01 08:20:00,con heridos,caida ocupante,calle 38 carrera 40,1,1,,1516,10.9765,-74.77764
1517,2023-08-31,2023,8,thu,1900-01-01 22:10:00,con heridos,choque,calle 90 carrera 42h,2,1,,1517,11.0,-74.82619
1518,2023-10-31,2023,10,tue,1900-01-01 13:50:00,con heridos,choque,calle 48 con carrera 52,2,1,,1518,11.01343,-74.83163
1519,2023-10-31,2023,10,tue,1900-01-01 14:30:00,con heridos,choque,via 40 entre calle 82 y 80,1,1,,1519,11.02502,-74.80249
1520,2023-10-31,2023,10,tue,1900-01-01 16:40:00,con heridos,choque,cra 50b con cll 42,3,1,,1520,10.98973,-74.78227
1521,2023-10-31,2023,10,tue,1900-01-01 17:20:00,con heridos,choque,carrera 51b con calle 80,2,1,,1521,11.00389,-74.81273
1522,2023-10-31,2023,10,tue,1900-01-01 06:45:00,con heridos,choque,calle 75 carrera 60,1,1,,1522,11.0053,-74.79907
1523,2023-10-31,2023,10,tue,1900-01-01 20:30:00,con heridos,choque,carrera 43 con calle 37,1,1,,1523,10.98165,-74.78022
